,id_student,num_of_prev_attempts,studied_credits,module_presentation_length,avg_initial_score,first_eval_score,total_clicks_acum,total_active_days,Cluster,risk_class
434,70011,0,60,269,75.0,74.0,6396.0,227.0,0,1
435,75255,0,120,269,76.5,76.0,950.0,79.0,0,1
436,79403,0,60,269,66.0,72.0,1782.0,76.0,0,0
437,85092,0,60,269,63.0,58.0,665.0,32.0,3,1
438,85144,0,60,269,76.5,68.0,656.0,75.0,3,1
439,85302,0,60,269,71.5,76.0,2280.0,127.0,0,1
440,87431,0,60,269,54.0,50.0,802.0,29.0,0,0
441,94961,1,60,269,70.5,74.0,901.0,78.0,0,0
442,94961,1,60,269,70.5,74.0,901.0,78.0,0,1
443,95755,0,60,269,45.0,58.0,381.0,43.0,3,0
444,101116,0,60,269,79.0,83.0,1769.0,126.0,0,1
445,107489,0,60,269,88.5,89.0,3722.0,184.0,0,1
446,108872,0,60,269,59.5,62.0,1377.0,83.0,0,1
447,109155,0,60,269,68.5,69.0,3019.0,135.0,0,1
448,111512,0,60,269,0.0,0.0,439.0,21.0,3,0
449,117818,0,60,269,63.0,65.0,1695.0,98.0,0,1
450,119902,0,60,269,71.0,75.0,2590.0,81.0,0,0
451,121349,1,60,269,69.0,73.0,2259.0,98.0,0,1
452,124064,0,120,269,84.5,86.0,2042.0,162.0,0,1
453,125018,0,60,269,66.5,67.0,2195.0,121.0,0,1
454,129955,1,60,269,83.5,85.0,877.0,77.0,0,0
455,129955,1,60,269,83.5,85.0,877.0,77.0,0,0
456,130034,0,60,269,82.5,78.0,1831.0,103.0,0,1
457,130547,0,60,269,57.5,63.0,1252.0,82.0,0,1
458,130636,0,60,269,58.5,57.0,332.0,20.0,3,1
459,131390,0,60,269,77.0,81.0,157.0,9.0,2,1
460,133816,0,60,269,61.0,64.0,4000.0,128.0,0,1
461,133922,0,60,269,81.5,78.0,574.0,58.0,3,1
462,135335,1,120,269,0.0,0.0,16.0,5.0,1,0
463,135335,1,120,269,0.0,0.0,16.0,5.0,1,0
464,135400,1,60,269,52.0,57.0,323.0,22.0,3,0
465,135400,1,60,269,52.0,57.0,323.0,22.0,3,1
466,135471,0,60,269,82.0,86.0,2291.0,127.0,0,1
467,139033,0,60,269,57.0,55.0,790.0,60.0,3,0
468,141377,1,210,269,58.5,65.0,613.0,34.0,3,0
469,141377,1,210,269,58.5,65.0,613.0,34.0,3,1
470,141506,0,60,269,75.0,75.0,415.0,26.0,3,0
471,146503,0,120,269,65.5,67.0,368.0,65.0,3,1
472,147756,1,120,269,50.5,69.0,1107.0,80.0,0,0
473,147756,1,120,269,50.5,69.0,1107.0,80.0,0,1
474,148993,1,60,269,85.5,86.0,1948.0,145.0,0,0
475,148993,1,60,269,85.5,86.0,1948.0,145.0,0,1
476,149741,0,60,269,66.0,70.0,2342.0,102.0,0,1
477,149962,0,60,269,65.5,67.0,141.0,17.0,2,1
478,151587,0,120,269,64.5,73.0,166.0,27.0,2,0
479,152668,0,60,269,71.0,71.0,765.0,34.0,3,0
480,155984,1,120,269,71.5,67.0,1737.0,105.0,0,0
481,155984,1,120,269,71.5,67.0,1737.0,105.0,0,1
482,158707,0,60,269,72.5,75.0,4746.0,98.0,0,0
483,159954,1,60,269,66.5,65.0,877.0,71.0,0,0
484,159954,1,60,269,66.5,65.0,877.0,71.0,0,0
485,164944,0,60,269,62.0,59.0,1300.0,121.0,0,1
486,165226,0,60,269,77.0,77.0,1062.0,30.0,0,0
487,167961,0,60,269,79.0,87.0,2129.0,124.0,0,1
488,174024,0,60,269,58.5,55.0,812.0,38.0,0,1
489,174094,0,60,269,74.0,72.0,4841.0,222.0,0,1
490,174745,0,60,269,62.0,56.0,1610.0,46.0,0,1
491,175447,0,60,269,69.5,65.0,3779.0,166.0,0,1
492,175772,0,270,269,85.0,85.0,3018.0,72.0,0,0
493,183057,0,60,269,67.0,62.0,833.0,66.0,0,1
494,185350,0,60,269,63.5,75.0,236.0,30.0,2,0
495,188278,1,60,269,76.0,79.0,3063.0,162.0,0,0
496,188278,1,60,269,76.0,79.0,3063.0,162.0,0,1
497,199636,0,60,269,77.0,88.0,1836.0,90.0,0,1
498,199897,0,60,269,80.0,77.0,2135.0,134.0,0,1
499,200804,0,60,269,71.0,64.0,930.0,60.0,0,1
500,205494,0,60,269,70.0,82.0,1114.0,59.0,0,1
501,228021,0,60,269,86.5,88.0,4028.0,194.0,0,1
502,228383,0,60,269,73.0,76.0,2386.0,91.0,0,1
503,232307,0,60,269,69.0,78.0,702.0,37.0,3,1
504,235068,0,60,269,57.5,58.0,2811.0,148.0,0,1
505,235507,1,180,269,46.0,62.0,1067.0,128.0,0,0
506,235507,1,180,269,46.0,62.0,1067.0,128.0,0,1
507,236875,0,60,269,43.5,42.0,201.0,40.0,2,1
508,237274,0,60,269,70.5,70.0,2025.0,164.0,0,1
509,243510,0,60,269,41.5,46.0,549.0,39.0,3,0
510,244246,0,60,269,58.5,65.0,1365.0,99.0,0,1
511,248581,0,60,269,85.0,90.0,2883.0,135.0,0,1
512,252073,0,120,269,52.5,55.0,865.0,73.0,0,1
513,254625,0,60,269,84.5,86.0,1987.0,114.0,0,1
514,258587,0,60,269,80.5,74.0,6609.0,205.0,0,1
515,260355,1,120,269,0.0,0.0,0.0,0.0,1,0
516,260355,1,120,269,0.0,0.0,0.0,0.0,1,0
517,260623,0,60,269,70.5,69.0,1178.0,86.0,0,1
518,263251,0,60,269,76.5,68.0,2485.0,102.0,0,1
519,263543,0,60,269,84.0,81.0,1594.0,155.0,0,1
520,263952,0,60,269,86.0,82.0,1444.0,95.0,0,1
521,266524,0,240,269,48.0,46.0,359.0,38.0,3,1
522,268733,1,120,269,0.0,0.0,3.0,1.0,1,0
523,268733,1,120,269,0.0,0.0,3.0,1.0,1,0
524,273346,0,60,269,79.5,81.0,2080.0,143.0,0,1
525,274947,0,120,269,64.0,82.0,251.0,26.0,2,0
526,275674,0,60,269,45.0,50.0,2090.0,117.0,0,0
527,275792,0,60,269,71.5,69.0,605.0,60.0,3,1
528,277123,0,60,269,52.5,58.0,537.0,37.0,3,0
529,277880,1,120,269,67.5,70.0,12.0,5.0,1,0
530,277880,1,120,269,67.5,70.0,12.0,5.0,1,0
531,281077,0,60,269,73.0,74.0,895.0,74.0,0,1
532,281636,0,60,269,80.5,87.0,2682.0,143.0,0,1
533,285315,0,60,269,86.5,86.0,1157.0,57.0,0,1
534,287040,0,90,269,73.0,70.0,2267.0,113.0,0,1
535,287204,0,60,269,68.5,72.0,1845.0,81.0,0,1
536,287210,0,60,269,75.5,73.0,3275.0,212.0,0,1
537,288994,0,120,269,0.0,0.0,134.0,4.0,2,0
538,289449,0,60,269,78.0,78.0,1336.0,107.0,0,1
539,290164,0,60,269,70.5,67.0,5805.0,166.0,0,1
540,292525,0,60,269,84.0,84.0,311.0,26.0,3,1
541,292775,0,60,269,81.5,75.0,1859.0,109.0,0,1
542,293824,0,60,269,58.5,73.0,7901.0,261.0,0,1
543,294496,0,60,269,82.0,79.0,1422.0,147.0,0,1
544,294655,0,60,269,78.0,75.0,2219.0,132.0,0,0
545,295060,0,60,269,64.0,66.0,1097.0,126.0,0,0
546,295075,0,60,269,61.0,67.0,1642.0,53.0,0,1
547,296424,0,60,269,65.5,65.0,1695.0,141.0,0,1
548,298034,0,120,269,75.0,68.0,1681.0,97.0,0,0
549,298838,0,60,269,75.5,68.0,1604.0,118.0,0,1
550,301967,0,60,269,53.5,51.0,193.0,32.0,2,1
551,302476,0,60,269,85.0,82.0,1766.0,133.0,0,1
552,303521,0,60,269,80.5,83.0,7163.0,181.0,0,1
553,303985,1,60,269,67.5,67.0,381.0,24.0,3,1
554,304465,0,60,269,74.0,76.0,3553.0,194.0,0,1
555,306646,0,60,269,55.5,56.0,144.0,19.0,2,1
556,309142,0,60,269,67.5,68.0,560.0,46.0,3,1
557,310412,0,60,269,69.0,66.0,2339.0,110.0,0,1
558,311235,0,60,269,73.5,73.0,1168.0,53.0,0,1
559,311659,0,120,269,0.0,0.0,112.0,7.0,1,0
560,313937,0,60,269,78.0,81.0,6965.0,243.0,0,1
561,315076,0,60,269,68.0,81.0,1435.0,109.0,0,1
562,315744,0,60,269,78.5,81.0,4574.0,163.0,0,1
563,323370,0,120,269,84.0,88.0,2141.0,112.0,0,1
564,323805,0,180,269,0.0,0.0,0.0,0.0,1,0
565,328024,0,60,269,69.0,82.0,2444.0,125.0,0,1
566,328734,0,180,269,0.0,0.0,0.0,0.0,1,0
567,329659,0,60,269,58.0,58.0,487.0,29.0,3,0
568,330594,0,60,269,63.5,62.0,1043.0,120.0,0,1
569,331358,1,60,269,84.0,84.0,4212.0,165.0,0,0
570,331358,1,60,269,84.0,84.0,4212.0,165.0,0,1
571,332884,0,60,269,80.5,82.0,1648.0,145.0,0,1
572,334441,0,60,269,35.5,41.0,283.0,51.0,2,0
573,335247,0,60,269,58.0,62.0,604.0,57.0,3,1
574,335764,1,60,269,86.5,86.0,1642.0,114.0,0,0
575,335764,1,60,269,86.5,86.0,1642.0,114.0,0,1
576,337748,0,120,269,44.0,44.0,93.0,6.0,2,0
577,338407,0,60,269,77.5,87.0,270.0,27.0,2,1
578,341876,0,120,269,68.5,68.0,1784.0,72.0,0,0
579,342007,1,60,269,85.0,75.0,2298.0,146.0,0,0
580,342007,1,60,269,85.0,75.0,2298.0,146.0,0,1
581,345440,0,60,269,75.0,78.0,165.0,21.0,2,1
582,345519,0,60,269,76.5,85.0,1141.0,89.0,0,1
583,346118,0,120,269,73.5,74.0,700.0,46.0,3,1
584,348275,0,120,269,61.5,83.0,545.0,38.0,3,0
585,348807,0,60,269,78.0,79.0,425.0,35.0,3,1
586,350156,0,120,269,51.0,49.0,560.0,48.0,3,1
587,350939,0,60,269,68.5,77.0,1427.0,103.0,0,1
588,351336,0,60,269,61.5,60.0,944.0,116.0,0,1
589,353665,0,60,269,66.0,75.0,398.0,44.0,3,1
590,354170,0,60,269,58.5,68.0,945.0,82.0,0,0
591,356170,0,60,269,70.0,64.0,768.0,42.0,3,1
592,358182,0,120,269,76.0,80.0,1901.0,126.0,0,1
593,364957,0,60,269,53.0,51.0,1638.0,111.0,0,1
594,369834,0,60,269,60.0,82.0,1265.0,117.0,0,0
595,371710,0,60,269,85.5,86.0,2960.0,125.0,0,1
596,373872,0,60,269,69.0,70.0,1528.0,71.0,0,1
597,375260,0,60,269,74.5,73.0,829.0,157.0,3,1
598,375646,0,120,269,76.0,72.0,606.0,53.0,3,1
599,377546,0,120,269,84.0,83.0,1660.0,144.0,0,1
600,381642,0,60,269,76.0,74.0,1290.0,109.0,0,0
601,382095,0,60,269,75.5,81.0,2392.0,157.0,0,1
602,383180,0,60,269,75.5,83.0,657.0,45.0,3,0
603,383600,0,60,269,69.5,78.0,725.0,35.0,3,1
604,383723,0,60,269,81.5,84.0,7532.0,237.0,0,1
605,384203,0,120,269,71.5,76.0,5184.0,213.0,0,1
606,384725,0,60,269,81.0,81.0,4677.0,151.0,0,1
607,387533,0,60,269,55.0,68.0,1096.0,49.0,0,0
608,387954,0,60,269,0.0,0.0,532.0,14.0,3,0
609,388147,0,300,269,40.0,41.0,441.0,29.0,3,0
610,390890,1,90,269,77.5,75.0,358.0,51.0,3,0
611,390890,1,90,269,77.5,75.0,358.0,51.0,3,1
612,391249,0,60,269,85.0,85.0,2648.0,148.0,0,1
613,396599,0,120,269,61.0,60.0,1039.0,57.0,0,0
614,396655,0,180,269,34.5,19.0,462.0,56.0,3,0
615,398171,0,120,269,71.0,69.0,1337.0,132.0,0,1
616,398349,0,60,269,82.5,85.0,4295.0,144.0,0,1
617,400147,0,60,269,53.0,49.0,338.0,33.0,3,1
618,400682,0,60,269,54.0,55.0,1584.0,67.0,0,1
619,401404,0,180,269,74.5,70.0,1326.0,118.0,0,1
620,402204,0,60,269,65.0,62.0,751.0,68.0,3,1
621,402727,0,60,269,65.0,70.0,414.0,51.0,3,1
622,402961,0,60,269,62.5,68.0,4555.0,147.0,0,1
623,404356,0,60,269,69.5,67.0,2076.0,99.0,0,1
624,406671,0,60,269,82.5,86.0,405.0,30.0,3,1
625,406682,0,60,269,80.5,84.0,2752.0,144.0,0,1
626,409100,0,60,269,70.0,68.0,2180.0,143.0,0,1
627,409703,0,120,269,63.5,62.0,2808.0,145.0,0,1
628,410092,0,60,269,65.5,68.0,339.0,25.0,3,1
629,411971,0,60,269,79.0,80.0,1318.0,74.0,0,1
630,415969,1,60,269,59.5,67.0,58.0,8.0,1,0
631,415969,1,60,269,59.5,67.0,58.0,8.0,1,0
632,418731,0,90,269,53.0,61.0,127.0,18.0,2,0
633,421455,0,60,269,82.5,75.0,1472.0,113.0,0,1
634,424577,0,120,269,61.5,69.0,2196.0,109.0,0,1
635,429858,0,300,269,84.0,83.0,232.0,26.0,2,1
636,431025,0,150,269,55.0,60.0,300.0,22.0,2,0
637,439305,0,60,269,79.0,90.0,613.0,46.0,3,1
638,440319,0,60,269,76.5,83.0,676.0,46.0,3,0
639,442064,0,120,269,45.0,54.0,402.0,34.0,3,1
640,442132,0,60,269,60.0,56.0,176.0,22.0,2,1
641,446108,0,120,269,58.0,64.0,879.0,77.0,0,1
642,447481,0,60,269,40.5,27.0,767.0,33.0,3,1
643,468120,0,120,269,40.0,42.0,116.0,16.0,2,0
644,468694,0,120,269,64.5,61.0,473.0,35.0,3,0
645,470588,1,60,269,76.0,86.0,442.0,18.0,3,0
646,470588,1,60,269,76.0,86.0,442.0,18.0,3,0
647,470982,1,120,269,60.0,60.0,1528.0,75.0,0,1
648,476603,0,120,269,83.5,82.0,1365.0,79.0,0,1
649,481022,0,180,269,48.5,40.0,79.0,13.0,1,0
650,483800,0,120,269,68.0,67.0,1368.0,91.0,0,1
651,484897,0,120,269,76.0,74.0,711.0,67.0,3,1
652,485962,0,120,269,77.5,72.0,1034.0,94.0,0,1
653,488382,0,180,269,0.0,0.0,0.0,0.0,1,0
654,488990,0,60,269,57.5,53.0,710.0,51.0,3,1
655,500113,0,120,269,68.0,62.0,473.0,27.0,3,1
656,503889,0,60,269,62.5,73.0,1901.0,182.0,0,1
657,514526,0,120,269,0.0,0.0,45.0,3.0,1,0
658,518808,0,60,269,68.0,68.0,1443.0,68.0,0,1
659,522482,0,90,269,75.0,75.0,212.0,16.0,2,0
660,527100,0,120,269,87.5,87.0,914.0,64.0,0,1
661,527801,0,120,269,47.0,42.0,607.0,61.0,3,0
662,533068,0,60,269,38.5,41.0,398.0,35.0,3,1
663,537081,0,120,269,67.0,60.0,871.0,66.0,0,0
664,544253,0,120,269,74.0,73.0,2270.0,178.0,0,1
665,548120,0,60,269,76.5,77.0,804.0,81.0,3,1
666,561467,0,90,269,0.0,0.0,453.0,19.0,3,0
667,567922,0,120,269,0.0,0.0,0.0,0.0,1,0
668,569505,0,60,269,87.0,85.0,4225.0,167.0,0,1
669,570317,0,120,269,74.5,79.0,1027.0,59.0,0,1
670,574505,0,120,269,39.0,43.0,850.0,63.0,0,1
671,588477,0,60,269,79.5,88.0,5183.0,217.0,0,1
672,593846,0,120,269,60.5,67.0,934.0,47.0,0,0
673,593987,0,180,269,72.0,74.0,1667.0,81.0,0,0
674,596288,0,120,269,79.5,85.0,375.0,25.0,3,1
675,598070,0,60,269,0.0,0.0,3.0,1.0,1,0
676,603834,0,90,269,61.0,64.0,341.0,29.0,3,1
677,603861,1,60,269,58.5,61.0,150.0,24.0,2,0
678,603861,1,60,269,58.5,61.0,150.0,24.0,2,0
679,608440,0,120,269,0.0,0.0,187.0,6.0,2,0
680,623710,0,120,269,0.0,0.0,0.0,0.0,1,0
681,623840,0,120,269,81.0,80.0,2370.0,88.0,0,1
682,626240,0,120,269,58.0,63.0,588.0,76.0,3,1
683,628088,0,60,269,80.0,80.0,519.0,22.0,3,0
684,628312,0,120,269,0.0,0.0,77.0,2.0,1,0
685,630142,0,120,269,84.5,88.0,455.0,30.0,3,0
686,637665,0,60,269,58.0,68.0,2983.0,151.0,0,1
687,639053,0,120,269,64.0,60.0,195.0,33.0,2,1
688,642878,0,60,269,44.0,52.0,578.0,29.0,3,0
689,648130,0,240,269,56.5,53.0,447.0,52.0,3,0
690,676546,0,120,269,73.0,77.0,321.0,27.0,2,0
691,677186,0,60,269,47.0,43.0,636.0,43.0,3,1
692,677281,0,60,269,0.0,0.0,126.0,17.0,2,0
693,684180,0,120,269,56.0,50.0,171.0,13.0,2,1
694,687698,0,120,269,48.5,41.0,174.0,24.0,2,1
695,696073,0,60,269,67.5,63.0,2168.0,104.0,0,1
696,696578,0,60,269,77.5,85.0,1667.0,40.0,0,0
697,721259,1,60,269,65.0,65.0,2880.0,76.0,0,0
698,721259,1,60,269,65.0,65.0,2880.0,76.0,0,0
699,852847,0,60,269,34.5,42.0,181.0,30.0,2,0
700,998493,0,60,269,71.5,75.0,10464.0,262.0,0,1
701,1045203,0,60,269,80.0,79.0,3533.0,168.0,0,1
702,1112555,0,60,269,68.0,64.0,2404.0,146.0,0,1
703,1183831,0,60,269,74.0,76.0,2818.0,105.0,0,0
704,1268696,0,60,269,68.5,55.0,326.0,27.0,3,1
705,1336190,0,60,269,0.0,0.0,1021.0,50.0,0,1
706,1352868,1,60,269,77.0,82.0,1091.0,107.0,0,0
707,1352868,1,60,269,77.0,82.0,1091.0,107.0,0,1
708,1398979,0,60,269,70.5,76.0,5071.0,194.0,0,0
709,1456619,1,60,269,63.0,63.0,706.0,34.0,3,0
710,1456619,1,60,269,63.0,63.0,706.0,34.0,3,0
711,1469279,0,120,269,0.0,0.0,0.0,0.0,1,0
712,1471214,0,60,269,73.5,70.0,1161.0,33.0,0,1
713,1472925,1,60,269,58.5,58.0,523.0,34.0,3,0
714,1472925,1,60,269,58.5,58.0,523.0,34.0,3,1
715,1484804,0,60,269,60.5,64.0,1454.0,174.0,0,1
716,1511033,0,60,269,66.0,73.0,679.0,36.0,3,1
717,1576513,0,60,269,86.0,87.0,15716.0,286.0,0,1
718,1609002,0,60,269,75.5,74.0,1025.0,103.0,0,1
719,1629771,0,60,269,83.5,82.0,522.0,56.0,3,1
720,1676594,0,60,269,0.0,0.0,177.0,7.0,2,0
721,1686551,0,60,269,80.0,80.0,647.0,53.0,3,0
722,1689639,0,60,269,70.5,63.0,1882.0,83.0,0,0
723,1715896,0,60,269,78.5,72.0,5314.0,199.0,0,1
724,1721270,0,90,269,65.0,73.0,730.0,55.0,3,1
725,1757766,0,60,269,66.0,70.0,3301.0,156.0,0,1
726,1773377,0,60,269,76.0,76.0,711.0,62.0,3,1
727,1799111,0,60,269,79.5,76.0,1174.0,109.0,0,1
728,1818673,0,120,269,86.0,86.0,336.0,27.0,3,0
729,1839386,0,60,269,40.0,40.0,207.0,15.0,2,0
730,1926668,0,60,269,63.0,66.0,2094.0,78.0,0,1
731,1947156,0,60,269,69.0,68.0,2074.0,105.0,0,1
732,1967783,0,60,269,70.0,70.0,2171.0,91.0,0,1
733,1970390,1,120,269,84.0,78.0,3620.0,148.0,0,0
734,1970390,1,120,269,84.0,78.0,3620.0,148.0,0,1
735,1975209,0,60,269,60.5,58.0,2754.0,157.0,0,1
736,2010232,0,60,269,87.5,90.0,4127.0,148.0,0,1
737,2045084,0,120,269,72.0,72.0,326.0,18.0,3,0
738,2057803,0,60,269,73.5,78.0,3418.0,147.0,0,1
739,2073016,1,60,269,56.5,60.0,173.0,16.0,2,0
740,2073016,1,60,269,56.5,60.0,173.0,16.0,2,0
741,2085209,0,60,269,85.0,83.0,7427.0,251.0,0,1
742,2086400,0,60,269,65.5,66.0,3501.0,234.0,0,1
743,2139353,1,60,269,63.5,65.0,1126.0,67.0,0,0
744,2139353,1,60,269,63.5,65.0,1126.0,67.0,0,1
745,2148681,0,90,269,71.5,73.0,2346.0,109.0,0,1
746,2158048,0,60,269,86.0,86.0,851.0,22.0,0,0
747,2158196,0,120,269,58.0,60.0,544.0,21.0,3,0
748,2165164,0,60,269,70.0,70.0,1621.0,116.0,0,1
749,2168833,0,60,269,24.0,24.0,20.0,3.0,1,0
750,2207874,0,120,269,52.0,66.0,265.0,17.0,2,0
751,2240349,0,60,269,69.5,75.0,3109.0,135.0,0,1
752,2244332,0,60,269,84.5,83.0,13879.0,276.0,0,1
753,2273119,0,60,269,40.0,50.0,105.0,6.0,2,0
754,2277857,0,60,269,67.5,73.0,2672.0,159.0,0,1
755,2297896,0,60,269,58.5,60.0,566.0,43.0,3,1
756,2313257,0,360,269,0.0,0.0,28.0,2.0,1,0
757,2318055,1,60,269,76.5,75.0,1726.0,82.0,0,0
758,2318055,1,60,269,76.5,75.0,1726.0,82.0,0,1
759,2330254,0,60,269,66.5,60.0,2867.0,158.0,0,1
760,2355470,0,120,269,55.0,60.0,216.0,35.0,2,1
761,2358969,1,60,269,68.5,68.0,1733.0,110.0,0,0
762,2358969,1,60,269,68.5,68.0,1733.0,110.0,0,1
763,2363863,0,60,269,77.5,85.0,4481.0,199.0,0,1
764,2365101,1,240,269,0.0,0.0,0.0,0.0,1,0
765,2365101,1,240,269,0.0,0.0,0.0,0.0,1,0
766,2369415,0,60,269,73.5,75.0,729.0,67.0,3,1
767,2375975,0,60,269,71.5,73.0,4298.0,166.0,0,1
768,2397661,0,60,269,47.5,45.0,1657.0,45.0,0,1
769,2398313,0,60,269,72.0,72.0,3219.0,161.0,0,1
770,2404408,0,60,269,52.5,68.0,802.0,53.0,3,0
771,2425993,0,60,269,64.5,68.0,737.0,36.0,3,1
772,2429854,1,60,269,0.0,0.0,298.0,21.0,3,0
773,2429854,1,60,269,0.0,0.0,298.0,21.0,3,0
774,2432796,0,60,269,64.0,63.0,963.0,50.0,0,1
775,2434159,0,60,269,59.5,65.0,172.0,33.0,2,1
776,2436812,0,60,269,43.0,35.0,577.0,39.0,3,0
777,2467267,0,60,269,67.5,75.0,90.0,21.0,2,1
778,2470694,1,60,269,67.0,67.0,939.0,67.0,0,0
779,2470694,1,60,269,67.0,67.0,939.0,67.0,0,0
780,2473538,0,60,269,51.5,59.0,1473.0,51.0,0,1
781,2474849,1,60,269,35.0,35.0,142.0,5.0,2,0
782,2494700,0,60,269,81.5,83.0,3527.0,187.0,0,1
783,2500258,0,120,269,63.5,62.0,2403.0,132.0,0,1
784,2507842,0,60,269,79.0,79.0,1204.0,35.0,0,0
785,2509639,0,90,269,64.5,63.0,1227.0,75.0,0,1
786,2514368,0,60,269,78.5,87.0,377.0,34.0,3,1
787,2514898,0,60,269,63.0,71.0,1828.0,91.0,0,1
788,2521865,0,60,269,68.0,69.0,3945.0,131.0,0,1
789,2522927,0,60,269,67.0,82.0,4477.0,185.0,0,1
790,2540168,0,60,269,45.5,44.0,919.0,56.0,0,0
791,2546445,0,60,269,73.0,73.0,2372.0,63.0,0,0
792,2551797,0,60,269,56.5,64.0,694.0,46.0,3,1
793,2551932,0,60,269,50.0,60.0,539.0,63.0,3,0
794,2569324,1,60,269,71.5,66.0,467.0,50.0,3,0
795,2569324,1,60,269,71.5,66.0,467.0,50.0,3,1
796,2574990,0,60,269,62.0,58.0,1855.0,114.0,0,0
797,2576122,1,60,269,64.0,64.0,11.0,3.0,1,0
798,2576122,1,60,269,64.0,64.0,11.0,3.0,1,0
799,2578676,0,120,269,67.5,61.0,1260.0,117.0,0,1
800,2581477,0,60,269,50.5,56.0,5956.0,232.0,0,1
801,2584873,0,120,269,66.5,73.0,1443.0,99.0,0,1
802,2595841,0,60,269,68.0,67.0,969.0,57.0,0,0
803,2596621,0,60,269,64.5,69.0,7649.0,237.0,0,1
804,2596621,0,60,269,64.5,69.0,7649.0,237.0,0,1
805,2601889,0,60,269,84.0,88.0,2473.0,157.0,0,1
806,2602338,0,120,269,72.5,72.0,816.0,64.0,3,0
807,2606802,0,60,269,29.0,29.0,306.0,37.0,3,0
808,2624961,0,60,269,67.5,67.0,365.0,37.0,3,0
809,2630087,0,210,269,0.0,0.0,90.0,7.0,1,0
810,2633226,0,60,269,65.0,64.0,1044.0,43.0,0,1
811,2642616,0,90,269,55.5,61.0,1803.0,131.0,0,1
812,2642935,0,60,269,82.5,80.0,4385.0,205.0,0,1
813,2648611,0,60,269,78.0,74.0,1513.0,145.0,0,1
814,2649800,0,60,269,57.5,65.0,1249.0,83.0,0,1
815,2654628,1,60,269,71.5,69.0,1368.0,70.0,0,1
816,2677624,0,90,269,66.5,70.0,1158.0,56.0,0,1
817,2680312,0,60,269,74.5,76.0,4966.0,162.0,0,1
818,2688166,0,60,269,68.5,68.0,680.0,55.0,3,1
819,2690062,0,120,269,58.0,58.0,257.0,12.0,2,0
820,2692514,0,120,269,80.0,75.0,6661.0,277.0,0,1
821,2694788,0,180,269,35.5,51.0,100.0,21.0,1,0
822,23629,2,60,240,65.0,67.0,161.0,16.0,2,0
823,25107,0,120,240,59.5,59.0,2562.0,115.0,0,1
824,27891,2,120,240,70.0,73.0,301.0,21.0,3,0
825,27891,2,120,240,70.0,73.0,301.0,21.0,3,0
826,29144,0,120,240,57.5,60.0,1914.0,123.0,0,0
827,31663,0,60,240,84.0,88.0,5906.0,222.0,0,1
828,33666,1,60,240,68.0,58.0,1208.0,66.0,0,0
829,34229,2,120,240,78.0,73.0,706.0,50.0,3,1
830,34353,0,120,240,84.0,95.0,391.0,32.0,3,0
831,34431,0,60,240,80.0,80.0,192.0,13.0,2,0
832,34431,0,60,240,80.0,80.0,192.0,13.0,2,0
833,34694,1,60,240,0.0,0.0,0.0,0.0,1,0
834,34756,1,150,240,61.0,71.0,129.0,11.0,2,0
835,34863,0,60,240,52.0,64.0,198.0,19.0,2,1
836,35812,0,60,240,71.0,71.0,19.0,3.0,1,0
837,39655,0,120,240,74.0,78.0,432.0,34.0,3,1
838,50993,0,60,240,48.0,61.0,176.0,23.0,2,0
839,52899,0,60,240,76.0,72.0,928.0,24.0,0,0
840,52899,0,60,240,76.0,72.0,928.0,24.0,0,1
841,58089,2,90,240,87.5,75.0,102.0,6.0,2,0
842,62631,0,60,240,75.0,75.0,525.0,33.0,3,0
843,70608,0,240,240,79.5,81.0,270.0,27.0,2,1
844,71433,1,150,240,0.0,0.0,60.0,8.0,1,0
845,72070,0,60,240,0.0,0.0,0.0,0.0,1,0
846,74695,0,90,240,90.5,90.0,3679.0,122.0,0,1
847,74734,0,180,240,79.0,78.0,208.0,34.0,2,1
848,75399,0,60,240,62.5,65.0,489.0,49.0,3,1
849,78645,0,60,240,77.0,75.0,426.0,40.0,3,0
850,79378,4,120,240,0.0,0.0,0.0,0.0,1,0
851,82535,0,180,240,69.0,73.0,352.0,45.0,3,1
852,82741,0,60,240,76.0,68.0,879.0,43.0,0,1
853,83254,0,60,240,76.0,77.0,954.0,70.0,0,1
854,84245,0,120,240,79.5,82.0,657.0,74.0,3,1
855,84664,0,60,240,86.0,87.0,495.0,35.0,3,1
856,86291,0,60,240,87.0,87.0,69.0,3.0,2,0
857,86291,0,60,240,87.0,87.0,69.0,3.0,2,0
858,87604,0,180,240,0.0,0.0,0.0,0.0,1,0
859,87732,0,75,240,78.0,81.0,1018.0,83.0,0,1
860,88580,0,60,240,0.0,0.0,0.0,0.0,1,0
861,91322,0,60,240,76.0,78.0,1616.0,64.0,0,1
862,92274,0,60,240,56.0,67.0,447.0,26.0,3,0
863,92274,0,60,240,56.0,67.0,447.0,26.0,3,0
864,92832,0,60,240,65.0,62.0,1067.0,100.0,0,1
865,92947,0,120,240,77.5,70.0,1350.0,129.0,0,1
866,92993,3,135,240,64.0,63.0,974.0,49.0,0,1
867,94616,1,60,240,67.5,70.0,199.0,29.0,2,0
868,96291,0,60,240,0.0,0.0,103.0,4.0,2,0
869,97154,0,60,240,80.0,85.0,984.0,37.0,0,1
870,98313,0,60,240,73.5,74.0,145.0,10.0,2,1
871,102849,0,180,240,0.0,0.0,1.0,1.0,1,0
